tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
826848821049180160,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great_Pyrenees,85.88,True,golden_retriever,2.35,True,Pekinese,1.71,True,11878.0,40325.0
826958653328592898,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden_retriever,61.74,True,Labrador_retriever,33.71,True,tennis_ball,0.86,False,5757.0,23767.0
827199976799354881,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great_Dane,86.97,True,American_Staffordshire_terrier,2.67,True,boxer,1.99,True,2579.0,11659.0
827324948884643840,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden_retriever,35.25,True,toy_poodle,17.89,True,Labrador_retriever,8.42,True,3510.0,17523.0
827600520311402496,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,Pembroke,32.56,True,golden_retriever,31.72,True,Labrador_retriever,11.61,True,1082.0,8143.0
827653905312006145,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie,28.56,True,Border_collie,21.73,True,Saint_Bernard,14.32,True,3433.0,16983.0
827933404142436356,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,German_shepherd,80.61,True,Tibetan_mastiff,10.48,True,kelpie,3.81,True,5987.0,22180.0
828011680017821696,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,American_Staffordshire_terrier,93.67,True,Staffordshire_bullterrier,3.3,True,bull_mastiff,1.72,True,2451.0,11411.0
828046555563323392,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,patio,27.3,False,window_screen,13.13,False,boathouse,4.64,False,3260.0,12923.0
828372645993398273,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute,66.3,True,Eskimo_dog,20.78,True,Tibetan_mastiff,4.09,True,3344.0,13756.0
828376505180889089,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,American_Staffordshire_terrier,52.31,True,Staffordshire_bullterrier,18.62,True,Chihuahua,4.21,True,1216.0,8112.0
828381636999917570,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,Bedlington_terrier,39.25,True,Labrador_retriever,8.9,True,clumber,8.18,True,2554.0,13864.0
828408677031882754,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,Weimaraner,13.3,True,Chesapeake_Bay_retriever,9.22,True,American_Staffordshire_terrier,6.51,True,1477.0,8398.0
828409743546925057,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,teddy,90.85,False,toy_poodle,1.8,True,standard_poodle,1.27,True,1305.0,6898.0
828650029636317184,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,golden_retriever,64.92,True,Chesapeake_Bay_retriever,19.86,True,vizsla,5.62,True,1544.0,10467.0
828708714936930305,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,hippopotamus,94.29,False,Mexican_hairless,0.84,True,ice_lolly,0.62,False,12882.0,40241.0
828770345708580865,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,seat_belt,76.6,False,Chesapeake_Bay_retriever,3.39,True,polecat,2.73,False,6746.0,28085.0
829011960981237760,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,boxer,31.22,True,dalmatian,24.4,True,conch,13.03,False,18627.0,58302.0
829141528400556032,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,golden_retriever,57.31,True,cocker_spaniel,11.12,True,gibbon,9.41,False,8530.0,26952.0
829374341691346946,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,Staffordshire_bullterrier,75.75,True,American_Staffordshire_terrier,15.0,True,Chesapeake_Bay_retriever,4.75,True,10706.0,38074.0
829449946868879360,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,Labrador_retriever,31.52,True,golden_retriever,15.32,True,Pekinese,13.28,True,2329.0,11519.0
829501995190984704,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,French_bulldog,95.09,True,Pekinese,1.52,True,pug,1.11,True,12224.0,34913.0
829861396166877184,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,Border_terrier,39.45,True,Staffordshire_bullterrier,37.66,True,American_Staffordshire_terrier,3.13,True,2243.0,13441.0
829878982036299777,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden_retriever,61.74,True,Labrador_retriever,33.71,True,tennis_ball,0.86,False,5757.0,0.0
830097400375152640,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,toy_poodle,44.27,True,Pomeranian,14.21,True,Pekinese,12.57,True,3455.0,10804.0
830583320585068544,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,Labrador_retriever,90.87,True,seat_belt,5.71,False,pug,1.19,True,19297.0,73397.0
830956169170665475,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,kuvasz,45.15,True,golden_retriever,31.72,True,English_setter,13.28,True,1735.0,8735.0
831262627380748289,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1,cocker_spaniel,26.33,True,Brittany_spaniel,20.06,True,doormat,19.34,False,2350.0,13066.0
831309418084069378,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,Doberman,36.94,True,kelpie,13.24,True,Labrador_retriever,7.47,True,2786.0,12819.0
831315979191906304,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4,briard,98.28,True,soft-coated_wheaten_terrier,0.91,True,Bouvier_des_Flandres,0.47,True,1264.0,7117.0
831322785565769729,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1,Old_English_sheepdog,99.97,True,Tibetan_terrier,0.0,True,guinea_pig,0.0,False,1744.0,10042.0
831552930092285952,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,Chihuahua,25.74,True,Pembroke,16.14,True,French_bulldog,9.21,True,2632.0,9872.0
831650051525054464,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1,Eskimo_dog,53.04,True,Siberian_husky,18.03,True,Norwegian_elkhound,10.43,True,2243.0,7908.0
831670449226514432,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,Pembroke,62.48,True,Cardigan,36.29,True,Appenzeller,0.39,True,2059.0,11469.0
831911600680497154,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,bloodhound,77.76,True,Great_Dane,4.74,True,Leonberg,1.79,True,7458.0,30380.0
831939777352105988,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,Pomeranian,15.39,True,marmot,9.12,False,grey_fox,9.06,False,7031.0,26404.0
832032802820481025,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,whippet,60.17,True,Ibizan_hound,15.27,True,Italian_greyhound,13.51,True,4746.0,13887.0
832040443403784192,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,miniature_pinscher,79.63,True,Chihuahua,15.54,True,Staffordshire_bullterrier,3.09,True,11131.0,0.0
832215726631055365,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan_hound,27.46,True,borzoi,14.22,True,doormat,10.97,False,10723.0,0.0
832273440279240704,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1,Pembroke,13.41,True,ice_bear,5.19,False,pug,4.43,True,2673.0,12385.0
832369877331693569,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,kelpie,50.47,True,German_short-haired_pointer,10.52,True,Staffordshire_bullterrier,5.43,True,3652.0,18792.0
832397543355072512,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1,Pekinese,98.89,True,Brabancon_griffon,0.17,True,Siamese_cat,0.11,False,2548.0,13126.0
832636094638288896,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,Eskimo_dog,52.5,True,Siberian_husky,25.22,True,malamute,21.68,True,3220.0,17379.0
832757312314028032,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,Cardigan,16.09,True,Staffordshire_bullterrier,15.94,True,Boston_bull,15.44,True,4127.0,18423.0
832769181346996225,https://pbs.twimg.com/media/C46UmzSVMAAqBug.jpg,1,jersey,89.57,False,sweatshirt,8.91,False,poncho,0.3,False,43.0,0.0
832998151111966721,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1,boxer,53.9,True,French_bulldog,31.76,True,bull_mastiff,9.39,True,2522.0,14549.0
833124694597443584,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3,Cardigan,71.05,True,kelpie,10.61,True,shopping_cart,5.55,False,5513.0,22133.0
833479644947025920,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,golden_retriever,72.7,True,cocker_spaniel,7.11,True,Tibetan_mastiff,4.87,True,2357.0,16258.0
833722901757046785,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1,West_Highland_white_terrier,91.81,True,Maltese_dog,2.57,True,Lakeland_terrier,2.02,True,3636.0,22585.0
833826103416520705,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1,Chihuahua,43.81,True,kelpie,14.97,True,Pembroke,9.65,True,3904.0,16728.0
833863086058651648,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,kuvasz,49.5,True,Great_Pyrenees,31.26,True,golden_retriever,14.17,True,2729.0,14661.0
834086379323871233,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,1,bath_towel,73.68,False,sleeping_bag,6.3,False,Labrador_retriever,4.53,True,2512.0,14296.0
834167344700198914,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,1,ox,99.17,False,bison,0.53,False,water_buffalo,0.11,False,4130.0,17194.0
834209720923721728,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1,golden_retriever,75.48,True,Pekinese,19.79,True,Labrador_retriever,0.87,True,5476.0,22594.0
834458053273591808,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,Rhodesian_ridgeback,46.86,True,whippet,17.75,True,redbone,10.66,True,1899.0,10512.0
834574053763584002,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,1,toilet_tissue,26.29,False,golden_retriever,22.66,True,bathtub,7.89,False,2882.0,14993.0
834786237630337024,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,Border_terrier,15.63,True,Norwegian_elkhound,12.59,True,Boston_bull,9.66,True,6159.0,22943.0
834931633769889797,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,1,ice_bear,33.06,False,soft-coated_wheaten_terrier,19.65,True,Irish_terrier,7.31,True,1878.0,11838.0
835152434251116546,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,3,swing,96.71,False,American_Staffordshire_terrier,1.27,True,Staffordshire_bullterrier,0.7,True,3443.0,24574.0
835172783151792128,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2,Border_collie,66.31,True,collie,15.25,True,Cardigan,3.55,True,6516.0,28552.0
835264098648616962,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,2,hyena,73.69,False,Chesapeake_Bay_retriever,8.75,True,meerkat,4.21,False,1939.0,8503.0
835297930240217089,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1,Rottweiler,34.13,True,Border_terrier,33.62,True,Gordon_setter,4.54,True,3381.0,17847.0
835574547218894849,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1,Staffordshire_bullterrier,61.07,True,muzzle,13.21,False,American_Staffordshire_terrier,10.95,True,4121.0,19447.0
836001077879255040,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4,Samoyed,96.36,True,white_wolf,1.98,False,malamute,0.59,True,4935.0,20924.0
836260088725786625,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1,borzoi,56.47,True,ice_bear,7.83,False,Pembroke,5.79,True,4850.0,23177.0
836380477523124226,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,1,wooden_spoon,8.25,False,sliding_door,6.1,False,grand_piano,5.51,False,3337.0,16037.0
836677758902222849,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,2,leopard,79.74,False,jaguar,9.55,False,snow_leopard,7.97,False,2522.0,13782.0
836753516572119041,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1,mortarboard,93.69,False,academic_gown,2.08,False,schipperke,1.16,True,5237.0,21029.0
836989968035819520,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1,shopping_cart,57.24,False,shopping_basket,41.4,False,toy_poodle,0.59,True,2610.0,13879.0
837012587749474308,https://pbs.twimg.com/media/C52pYJXWgAA2BEf.jpg,1,toilet_tissue,18.64,False,cowboy_hat,15.86,False,sombrero,14.95,False,88.0,0.0
837110210464448512,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,Siberian_husky,76.77,True,Eskimo_dog,21.71,True,malamute,1.17,True,2731.0,17480.0
837366284874571778,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,1,American_Staffordshire_terrier,66.01,True,Staffordshire_bullterrier,33.49,True,dalmatian,0.27,True,6005.0,23074.0
837471256429613056,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1,Norwegian_elkhound,97.63,True,keeshond,1.4,True,seat_belt,0.21,False,2631.0,13967.0
837482249356513284,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,2,birdhouse,54.12,False,can_opener,12.11,False,carton,5.61,False,495.0,4204.0
837820167694528512,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1,golden_retriever,88.76,True,Labrador_retriever,6.87,True,kuvasz,3.04,True,8952.0,37277.0
838083903487373313,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2,chow,80.1,True,seat_belt,16.41,False,Pomeranian,1.8,True,3582.0,19183.0
838476387338051585,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3,Great_Pyrenees,99.77,True,kuvasz,0.1,True,Newfoundland,0.04,True,5484.0,24664.0
838561493054533637,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,1,kelpie,21.66,True,doormat,14.0,False,dalmatian,13.28,True,1504.0,11892.0
838916489579200512,https://pbs.twimg.com/media/C6RkiQZUsAAM4R4.jpg,2,web_site,99.37,False,monitor,0.14,False,envelope,0.11,False,38.0,0.0
838921590096166913,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1,Border_terrier,66.45,True,Brabancon_griffon,17.05,True,Yorkshire_terrier,8.78,True,2357.0,12183.0
839239871831150596,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3,Leonberg,92.7,True,Newfoundland,5.0,True,Saint_Bernard,1.07,True,7422.0,29684.0
839290600511926273,https://pbs.twimg.com/media/C6XBt9XXEAEEW9U.jpg,1,web_site,67.09,False,monitor,10.16,False,screen,7.53,False,158.0,0.0
839549326359670784,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1,swing,39.35,False,Norwich_terrier,5.25,True,Pembroke,4.99,True,8805.0,29957.0
839990271299457024,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2,Staffordshire_bullterrier,60.49,True,American_Staffordshire_terrier,31.15,True,Boston_bull,3.72,True,2597.0,14640.0
840268004936019968,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3,Chesapeake_Bay_retriever,86.4,True,Labrador_retriever,5.26,True,kelpie,3.26,True,6497.0,20950.0
840370681858686976,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,1,teapot,98.18,False,cup,1.4,False,coffeepot,0.24,False,5146.0,17918.0
840632337062862849,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1,golden_retriever,71.11,True,cocker_spaniel,15.79,True,Labrador_retriever,5.96,True,1972.0,9761.0
840696689258311684,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,1,web_site,84.18,False,rule,0.71,False,envelope,0.68,False,1116.0,13377.0
841077006473256960,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1,Brittany_spaniel,96.3,True,Blenheim_spaniel,1.48,True,clumber,0.96,True,5991.0,24926.0
841314665196081154,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1,Afghan_hound,90.37,True,Saluki,3.52,True,bloodhound,2.66,True,5312.0,17305.0
841439858740625411,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3,military_uniform,85.37,False,Labrador_retriever,4.82,True,groenendael,1.54,True,4168.0,13755.0
841680585030541313,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1,Chihuahua,54.74,True,bow_tie,19.84,False,Pembroke,5.85,True,8748.0,27854.0
841833993020538882,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,ice_bear,33.62,False,Samoyed,20.14,True,Eskimo_dog,18.68,True,17504.0,0.0
842115215311396866,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1,chow,29.35,True,Newfoundland,18.13,True,schipperke,12.52,True,3386.0,15204.0
842163532590374912,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2,French_bulldog,89.12,True,soccer_ball,2.28,False,bull_mastiff,1.29,True,6568.0,26569.0
842535590457499648,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1,Pembroke,68.51,True,Cardigan,31.46,True,basenji,0.02,True,3937.0,19637.0
842765311967449089,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1,tub,66.52,False,bucket,10.52,False,Labrador_retriever,2.93,True,1439.0,7321.0
842846295480000512,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1,Labrador_retriever,46.11,True,golden_retriever,15.49,True,Chihuahua,11.02,True,4023.0,16440.0
842892208864923648,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,50.54,True,Pomeranian,12.04,True,toy_terrier,7.7,True,56625.0,0.0
843235543001513987,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,Pembroke,95.85,True,Cardigan,2.38,True,Chihuahua,0.53,True,6852.0,23315.0
843604394117681152,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,Labrador_retriever,43.06,True,golden_retriever,26.36,True,Great_Pyrenees,17.94,True,3081.0,18310.0
843856843873095681,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,Labrador_retriever,92.25,True,golden_retriever,7.44,True,Great_Pyrenees,0.23,True,5220.0,23211.0
844223788422217728,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,Labrador_retriever,71.95,True,Chesapeake_Bay_retriever,12.2,True,Newfoundland,3.88,True,2450.0,14753.0
844580511645339650,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1,washer,90.31,False,dishwasher,3.25,False,printer,1.65,False,3533.0,17871.0
844704788403113984,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,Labrador_retriever,98.02,True,golden_retriever,0.7,True,beagle,0.31,True,11633.0,42022.0
844973813909606400,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,Labrador_retriever,74.24,True,golden_retriever,19.52,True,Chihuahua,1.73,True,3617.0,16361.0
844979544864018432,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,tennis_ball,99.93,False,racket,0.04,False,Shetland_sheepdog,0.01,True,2909.0,14738.0
845306882940190720,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,Irish_water_spaniel,56.75,True,Labrador_retriever,16.95,True,curly-coated_retriever,10.15,True,6039.0,25225.0
845397057150107648,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,Dandie_Dinmont,39.44,True,Maltese_dog,18.65,True,West_Highland_white_terrier,18.2,True,2072.0,8241.0
845677943972139009,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,chow,80.87,True,groenendael,12.31,True,Newfoundland,2.21,True,5365.0,27154.0
845812042753855489,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,Samoyed,97.98,True,chow,1.59,True,white_wolf,0.13,False,9894.0,31737.0
846042936437604353,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,golden_retriever,96.11,True,Labrador_retriever,1.67,True,Tibetan_mastiff,0.91,True,3224.0,17256.0
846153765933735936,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,giant_schnauzer,34.65,True,flat-coated_retriever,21.85,True,Labrador_retriever,10.8,True,10226.0,34394.0
846514051647705089,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,golden_retriever,65.0,True,Leonberg,6.52,True,Norfolk_terrier,5.3,True,13076.0,48410.0
846874817362120707,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,Shetland_sheepdog,45.05,True,papillon,18.79,True,collie,14.01,True,4404.0,21685.0
847116187444137987,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,white_wolf,12.89,False,American_Staffordshire_terrier,11.34,True,dingo,8.12,False,3583.0,23108.0
847157206088847362,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,Staffordshire_bullterrier,21.96,True,American_Staffordshire_terrier,17.87,True,pug,12.33,True,6572.0,21588.0
847251039262605312,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,Airedale,49.54,True,Irish_terrier,31.65,True,Lakeland_terrier,15.85,True,4800.0,22036.0
847606175596138505,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,Cardigan,41.37,True,Boston_bull,38.18,True,doormat,6.59,False,3774.0,20208.0
847842811428974592,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,Bernese_mountain_dog,95.13,True,Greater_Swiss_Mountain_dog,1.68,True,Appenzeller,1.08,True,1522.0,5935.0
847962785489326080,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,sea_lion,88.27,False,mink,6.69,False,otter,2.57,False,5730.0,25296.0
847971574464610304,https://pbs.twimg.com/media/C8SZH1EWAAAIRRF.jpg,1,coffee_mug,63.37,False,cup,27.34,False,toilet_tissue,6.67,False,482.0,0.0
848212111729840128,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,Bedlington_terrier,33.35,True,Ibizan_hound,24.58,True,wallaby,13.16,False,3444.0,17618.0
848324959059550208,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,malamute,54.46,True,Siberian_husky,29.03,True,Eskimo_dog,15.44,True,4037.0,20229.0
848690551926992896,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,flat-coated_retriever,82.36,True,Newfoundland,10.06,True,groenendael,3.83,True,4826.0,27104.0
849051919805034497,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1,fountain,99.75,False,American_black_bear,0.14,False,sundial,0.07,False,7396.0,32617.0
849336543269576704,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,patio,52.18,False,prison,14.95,False,restaurant,2.72,False,2101.0,12240.0
849412302885593088,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,schipperke,90.76,True,crossword_puzzle,1.79,False,Chihuahua,1.62,True,3487.0,17039.0
849776966551130114,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2,Chihuahua,29.21,True,toy_terrier,13.69,True,bonnet,10.31,False,8404.0,32390.0
850019790995546112,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,Shetland_sheepdog,75.99,True,collie,10.74,True,Pembroke,5.23,True,5459.0,21944.0
850145622816686080,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2,tennis_ball,71.48,False,kelpie,10.54,True,malinois,5.86,True,4244.0,17519.0
850380195714523136,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,Yorkshire_terrier,24.9,True,Maltese_dog,16.64,True,Shih-Tzu,14.23,True,2915.0,13994.0
850753642995093505,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1,pug,99.7,True,bull_mastiff,0.1,True,French_bulldog,0.09,True,10352.0,33348.0
851224888060895234,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3,car_mirror,97.15,False,seat_belt,0.71,False,standard_poodle,0.57,True,6350.0,22090.0
851464819735769094,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,2,web_site,91.96,False,menu,2.63,False,crossword_puzzle,0.35,False,7855.0,25944.0
851591660324737024,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,Cardigan,39.45,True,Chihuahua,7.73,True,French_bulldog,7.66,True,3819.0,17300.0
851861385021730816,https://pbs.twimg.com/media/C8W6sY_W0AEmttW.jpg,1,pencil_box,66.22,False,purse,6.65,False,pillow,4.47,False,23.0,0.0
851953902622658560,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,Staffordshire_bullterrier,75.75,True,American_Staffordshire_terrier,15.0,True,Chesapeake_Bay_retriever,4.75,True,10706.0,0.0
852189679701164033,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1,barrow,42.32,False,Bernese_mountain_dog,41.54,True,EntleBucher,6.73,True,1741.0,12217.0
852226086759018497,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1,prison,35.28,False,dishwasher,11.07,False,file,9.41,False,7570.0,21378.0
852311364735569921,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,1,barbell,97.16,False,dumbbell,2.84,False,go-kart,0.0,False,10961.0,35325.0
852553447878664193,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1,bloodhound,18.65,True,Brabancon_griffon,13.9,True,Rottweiler,12.59,True,3885.0,17492.0
852672615818899456,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,golden_retriever,71.12,True,otterhound,6.82,True,Sussex_spaniel,4.66,True,2388.0,15939.0
852912242202992640,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great_Dane,78.38,True,Rhodesian_ridgeback,11.41,True,English_foxhound,4.64,True,2037.0,9658.0
853299958564483072,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1,grille,65.23,False,beach_wagon,11.28,False,convertible,8.63,False,3928.0,16508.0
853639147608842240,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German_shepherd,50.99,True,malinois,23.73,True,kelpie,4.69,True,11265.0,37198.0
853760880890318849,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,miniature_pinscher,29.25,True,Chihuahua,12.09,True,Rottweiler,11.95,True,6403.0,30414.0
854010172552949760,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,35.47,True,collie,17.75,True,Border_collie,13.17,True,3433.0,17169.0
854120357044912130,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,black-and-tan_coonhound,85.49,True,Doberman,5.08,True,bluetick,2.18,True,8285.0,33911.0
